"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","CFL_Number","Time(min)"
        6095, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02527168e+01, -9.34129719e+00, -9.32771827e+00, -2.63345706e+00, 0.00000000e+00, -17.9700631984, 10.0000000000, 587.3038441539, 5.3061682397
        6096, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02348549e+01, -9.32884591e+00, -9.29175260e+00, -2.62852649e+00, 0.00000000e+00, -17.9684335942, 10.0000000000, 596.3740853212, 5.3069771928
        6097, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02524928e+01, -9.35206272e+00, -9.36941644e+00, -2.62381781e+00, 0.00000000e+00, -17.9747873840, 10.0000000000, 589.6417054212, 5.3077818502
        6098, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02572281e+01, -9.33371348e+00, -9.36101105e+00, -2.62981568e+00, 0.00000000e+00, -17.9860192826, 10.0000000000, 583.2832641494, 5.3085867245
        6099, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02653318e+01, -9.34591442e+00, -9.39076333e+00, -2.63414582e+00, 0.00000000e+00, -18.0028431430, 10.0000000000, 589.7633862589, 5.3093966794
        6100, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02578208e+01, -9.34199723e+00, -9.37379317e+00, -2.62843836e+00, 0.00000000e+00, -18.0233746028, 10.0000000000, 594.4864006351, 5.3101998941
        6101, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02854755e+01, -9.36080774e+00, -9.38703217e+00, -2.62808545e+00, 0.00000000e+00, -18.0525538327, 10.0000000000, 586.7248280575, 5.3110385360
        6102, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02654256e+01, -9.37489979e+00, -9.40334704e+00, -2.63224349e+00, 0.00000000e+00, -18.0871506186, 10.0000000000, 586.2482445856, 5.3118446769
        6103, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03022652e+01, -9.36574562e+00, -9.37299614e+00, -2.62917933e+00, 0.00000000e+00, -18.1345918279, 10.0000000000, 590.7557911797, 5.3126537282
        6104, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02965061e+01, -9.35311591e+00, -9.33068692e+00, -2.62586798e+00, 0.00000000e+00, -18.1880580761, 10.0000000000, 586.6023816040, 5.3134577497
        6105, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03205160e+01, -9.38277737e+00, -9.35915838e+00, -2.63074900e+00, 0.00000000e+00, -18.2588485336, 10.0000000000, 582.1467435801, 5.3142619863
        6106, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03148476e+01, -9.36200990e+00, -9.31415777e+00, -2.63090274e+00, 0.00000000e+00, -18.3346029269, 10.0000000000, 587.4045267369, 5.3150699420
        6107, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03368031e+01, -9.37419974e+00, -9.32410174e+00, -2.63068388e+00, 0.00000000e+00, -18.4224453921, 10.0000000000, 587.5709051255, 5.3158754162
        6108, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03060538e+01, -9.34702775e+00, -9.29607467e+00, -2.62876741e+00, 0.00000000e+00, -18.4641325572, 10.0000000000, 587.2748791418, 5.3166831761
        6109, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03074168e+01, -9.36249644e+00, -9.34242111e+00, -2.63384383e+00, 0.00000000e+00, -18.4651318079, 10.0000000000, 584.6890378174, 5.3174901865
        6110, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02966135e+01, -9.33031602e+00, -9.30406724e+00, -2.63163432e+00, 0.00000000e+00, -18.3961258964, 10.0000000000, 590.1821707589, 5.3182989093
        6111, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03075759e+01, -9.34742788e+00, -9.34781622e+00, -2.63091033e+00, 0.00000000e+00, -18.3120495759, 10.0000000000, 587.1871942094, 5.3191059320
        6112, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02851363e+01, -9.32231262e+00, -9.32277783e+00, -2.63179774e+00, 0.00000000e+00, -18.2341852843, 10.0000000000, 586.2091395971, 5.3199132087
        6113, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02968129e+01, -9.36139983e+00, -9.35907967e+00, -2.63546796e+00, 0.00000000e+00, -18.1723279326, 10.0000000000, 587.1681807529, 5.3207217109
        6114, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02888809e+01, -9.35614215e+00, -9.37988929e+00, -2.63288144e+00, 0.00000000e+00, -18.1154590240, 10.0000000000, 591.1513602692, 5.3215245207
        6115, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02588597e+01, -9.32910880e+00, -9.31672930e+00, -2.63084556e+00, 0.00000000e+00, -18.0747941202, 10.0000000000, 587.6411150547, 5.3223304498
        6116, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02637681e+01, -9.35683737e+00, -9.34568056e+00, -2.63355477e+00, 0.00000000e+00, -18.0414619430, 10.0000000000, 584.8928186359, 5.3231322854
        6117, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02615959e+01, -9.35649943e+00, -9.33943069e+00, -2.63500945e+00, 0.00000000e+00, -18.0160339106, 10.0000000000, 587.8190570002, 5.3239415741
        6118, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02613037e+01, -9.34980232e+00, -9.30508450e+00, -2.63386294e+00, 0.00000000e+00, -17.9945034187, 10.0000000000, 589.3962909117, 5.3247466371
        6119, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02555188e+01, -9.36236204e+00, -9.33016042e+00, -2.63321670e+00, 0.00000000e+00, -17.9812507640, 10.0000000000, 587.8423741959, 5.3255586845
        6120, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02652765e+01, -9.34303576e+00, -9.31413720e+00, -2.63801875e+00, 0.00000000e+00, -17.9711894439, 10.0000000000, 586.9683023490, 5.3263684916
        6121, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02488696e+01, -9.33477831e+00, -9.29092414e+00, -2.63933521e+00, 0.00000000e+00, -17.9664338409, 10.0000000000, 592.1834838886, 5.3271785668
        6122, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02497598e+01, -9.35076070e+00, -9.34666208e+00, -2.63616597e+00, 0.00000000e+00, -17.9696464157, 10.0000000000, 593.6212846490, 5.3279916395
        6123, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02619563e+01, -9.34272850e+00, -9.35681336e+00, -2.63646336e+00, 0.00000000e+00, -17.9774081741, 10.0000000000, 589.3051319226, 5.3288035583
        6124, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02661896e+01, -9.35094214e+00, -9.38838397e+00, -2.64101582e+00, 0.00000000e+00, -17.9885171228, 10.0000000000, 589.6280454795, 5.3296111598
        6125, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02647063e+01, -9.34501034e+00, -9.35341222e+00, -2.64035980e+00, 0.00000000e+00, -18.0053763417, 10.0000000000, 594.5934202023, 5.3304199007
        6126, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02882295e+01, -9.37000752e+00, -9.38887691e+00, -2.63807373e+00, 0.00000000e+00, -18.0263443923, 10.0000000000, 593.6959371955, 5.3312317857
        6127, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02683258e+01, -9.37533312e+00, -9.40224733e+00, -2.63749493e+00, 0.00000000e+00, -18.0581039128, 10.0000000000, 590.5790208434, 5.3320455134
        6128, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03134388e+01, -9.37704751e+00, -9.38677925e+00, -2.63676149e+00, 0.00000000e+00, -18.0942032937, 10.0000000000, 589.7924528077, 5.3328520417
        6129, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03086029e+01, -9.36112837e+00, -9.35626157e+00, -2.63693760e+00, 0.00000000e+00, -18.1413568299, 10.0000000000, 588.7972422084, 5.3336627009
        6130, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03291647e+01, -9.39215202e+00, -9.37586708e+00, -2.63805018e+00, 0.00000000e+00, -18.1951309563, 10.0000000000, 588.9882822093, 5.3344754434
        6131, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03307040e+01, -9.36793578e+00, -9.34875652e+00, -2.63659268e+00, 0.00000000e+00, -18.2675867021, 10.0000000000, 590.1966211740, 5.3352796488
        6132, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03466266e+01, -9.38071564e+00, -9.32834406e+00, -2.63799445e+00, 0.00000000e+00, -18.3428778018, 10.0000000000, 588.2192423873, 5.3360890500
        6133, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03183058e+01, -9.38100583e+00, -9.32698906e+00, -2.63763819e+00, 0.00000000e+00, -18.4248314705, 10.0000000000, 589.7400691687, 5.3368962275
        6134, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03170790e+01, -9.37043323e+00, -9.34181810e+00, -2.63917043e+00, 0.00000000e+00, -18.4674679528, 10.0000000000, 589.2564998100, 5.3377052311
        6135, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03237079e+01, -9.36866638e+00, -9.34305604e+00, -2.63863893e+00, 0.00000000e+00, -18.4679672415, 10.0000000000, 590.9220239805, 5.3385116419
        6136, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03550319e+01, -9.39679810e+00, -9.34879777e+00, -2.63961984e+00, 0.00000000e+00, -18.3978848319, 10.0000000000, 590.1992777393, 5.3393199136
        6137, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03148968e+01, -9.40244808e+00, -9.39053437e+00, -2.63971948e+00, 0.00000000e+00, -18.3254217587, 10.0000000000, 591.2666769159, 5.3401305737
        6138, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03224357e+01, -9.37988504e+00, -9.37185999e+00, -2.64171779e+00, 0.00000000e+00, -18.2518661434, 10.0000000000, 591.3752040270, 5.3409374938
        6139, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02914612e+01, -9.40108481e+00, -9.42601975e+00, -2.63973354e+00, 0.00000000e+00, -18.1934399557, 10.0000000000, 593.5560802679, 5.3417446184
        6140, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.03169507e+01, -9.38692346e+00, -9.36958424e+00, -2.63673105e+00, 0.00000000e+00, -18.1424866783, 10.0000000000, 590.8503621185, 5.3425516900
        6141, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02726873e+01, -9.38930814e+00, -9.39268223e+00, -2.64002605e+00, 0.00000000e+00, -18.1063033970, 10.0000000000, 586.7796226457, 5.3433603540
        6142, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02813109e+01, -9.40058077e+00, -9.43981492e+00, -2.64110693e+00, 0.00000000e+00, -18.0722499803, 10.0000000000, 590.3519808229, 5.3441614386
        6143, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02626289e+01, -9.39809002e+00, -9.42811649e+00, -2.63728761e+00, 0.00000000e+00, -18.0485461514, 10.0000000000, 591.5285730080, 5.3449708537
        6144, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02666325e+01, -9.36838624e+00, -9.36854519e+00, -2.63804484e+00, 0.00000000e+00, -18.0253519725, 10.0000000000, 586.3492863856, 5.3457765027
        6145, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02530919e+01, -9.34101403e+00, -9.31481199e+00, -2.64071205e+00, 0.00000000e+00, -18.0065337239, 10.0000000000, 587.1677371576, 5.3465807970
        6146, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02425951e+01, -9.34123544e+00, -9.32999381e+00, -2.64255298e+00, 0.00000000e+00, -17.9931305953, 10.0000000000, 590.0597041229, 5.3473876025
        6147, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02497712e+01, -9.34952828e+00, -9.31493257e+00, -2.64039977e+00, 0.00000000e+00, -17.9865276899, 10.0000000000, 592.0640634342, 5.3481930000
        6148, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02447511e+01, -9.35124411e+00, -9.30706547e+00, -2.64375211e+00, 0.00000000e+00, -17.9834699428, 10.0000000000, 589.1358962238, 5.3490032735
        6149, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02640257e+01, -9.35274012e+00, -9.38225061e+00, -2.64749008e+00, 0.00000000e+00, -17.9869707241, 10.0000000000, 592.7852064138, 5.3498054289
        6150, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02685684e+01, -9.35945042e+00, -9.40869138e+00, -2.64589546e+00, 0.00000000e+00, -17.9967902246, 10.0000000000, 596.8809795275, 5.3506085271
        6151, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02732662e+01, -9.36917764e+00, -9.42892076e+00, -2.64474428e+00, 0.00000000e+00, -18.0110815828, 10.0000000000, 594.6933904995, 5.3514118584
        6152, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -1.02573484e+01, -9.35991938e+00, -9.38019203e+00, -2.64768065e+00, 0.00000000e+00, -18.0295867134, 10.0000000000, 593.1191400487, 5.3522193984
