"Iteration","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Heat","Linear_Solver_Iterations","CFL_Number","Time(min)"
        4441, -3.97566152e+03, 0.00000000e+00, 0.00000000e+00, -8.30166192e+00, 0.0000000000, 6256.0045018410, 3.9158796798
        4442, -3.97574989e+03, 0.00000000e+00, 0.00000000e+00, -8.30047886e+00, 0.0000000000, 6255.5098325777, 3.9167561505
        4443, -3.97589043e+03, 0.00000000e+00, 0.00000000e+00, -8.30172352e+00, 0.0000000000, 6238.4923866221, 3.9176406551
        4444, -3.97585625e+03, 0.00000000e+00, 0.00000000e+00, -8.30404051e+00, 0.0000000000, 6252.8120450760, 3.9185219280
        4445, -3.97573353e+03, 0.00000000e+00, 0.00000000e+00, -8.30371989e+00, 0.0000000000, 6279.5564424983, 3.9193994140
        4446, -3.97583587e+03, 0.00000000e+00, 0.00000000e+00, -8.30167172e+00, 0.0000000000, 6274.9222340716, 3.9202776317
        4447, -3.97598372e+03, 0.00000000e+00, 0.00000000e+00, -8.30306782e+00, 0.0000000000, 6245.3988869013, 3.9211527326
        4448, -3.97591156e+03, 0.00000000e+00, 0.00000000e+00, -8.30553938e+00, 0.0000000000, 6261.4808951716, 3.9220357884
        4449, -3.97581124e+03, 0.00000000e+00, 0.00000000e+00, -8.30471650e+00, 0.0000000000, 6290.0530150362, 3.9229115339
        4450, -3.97587904e+03, 0.00000000e+00, 0.00000000e+00, -8.30299159e+00, 0.0000000000, 6278.1462149066, 3.9237838025
        4451, -3.97601442e+03, 0.00000000e+00, 0.00000000e+00, -8.30385342e+00, 0.0000000000, 6253.2604958568, 3.9246598067
        4452, -3.97593788e+03, 0.00000000e+00, 0.00000000e+00, -8.30613399e+00, 0.0000000000, 6263.1957426127, 3.9255305383
        4453, -3.97580486e+03, 0.00000000e+00, 0.00000000e+00, -8.30516792e+00, 0.0000000000, 6289.5624876887, 3.9264005901
        4454, -3.97595846e+03, 0.00000000e+00, 0.00000000e+00, -8.30292817e+00, 0.0000000000, 6275.5871763907, 3.9272733187
        4455, -3.97609150e+03, 0.00000000e+00, 0.00000000e+00, -8.30521925e+00, 0.0000000000, 6243.3059275117, 3.9281469394
        4456, -3.97590278e+03, 0.00000000e+00, 0.00000000e+00, -8.30747418e+00, 0.0000000000, 6269.7103667513, 3.9290255624
        4457, -3.97595527e+03, 0.00000000e+00, 0.00000000e+00, -8.30477557e+00, 0.0000000000, 6295.8073332947, 3.9298985373
        4458, -3.97614754e+03, 0.00000000e+00, 0.00000000e+00, -8.30536624e+00, 0.0000000000, 6256.8077738407, 3.9307721274
        4459, -3.97606786e+03, 0.00000000e+00, 0.00000000e+00, -8.30842948e+00, 0.0000000000, 6263.6192394524, 3.9316443683
        4460, -3.97600823e+03, 0.00000000e+00, 0.00000000e+00, -8.30755812e+00, 0.0000000000, 6299.0628156556, 3.9325192201
        4461, -3.97621376e+03, 0.00000000e+00, 0.00000000e+00, -8.30645373e+00, 0.0000000000, 6286.4371695614, 3.9333923655
        4462, -3.97631491e+03, 0.00000000e+00, 0.00000000e+00, -8.30969777e+00, 0.0000000000, 6270.4714354339, 3.9342767991
        4463, -3.97616435e+03, 0.00000000e+00, 0.00000000e+00, -8.31164122e+00, 0.0000000000, 6308.0543252618, 3.9351553509
        4464, -3.97617527e+03, 0.00000000e+00, 0.00000000e+00, -8.30934674e+00, 0.0000000000, 6330.6774912295, 3.9360285577
        4465, -3.97639718e+03, 0.00000000e+00, 0.00000000e+00, -8.30916359e+00, 0.0000000000, 6297.3190963417, 3.9369031859
        4466, -3.97637131e+03, 0.00000000e+00, 0.00000000e+00, -8.31284498e+00, 0.0000000000, 6294.6640484715, 3.9377804716
        4467, -3.97619503e+03, 0.00000000e+00, 0.00000000e+00, -8.31280285e+00, 0.0000000000, 6337.4956004552, 3.9386570182
        4468, -3.97631043e+03, 0.00000000e+00, 0.00000000e+00, -8.30974864e+00, 0.0000000000, 6336.8807026784, 3.9395342133
        4469, -3.97660073e+03, 0.00000000e+00, 0.00000000e+00, -8.31123192e+00, 0.0000000000, 6292.4725095738, 3.9404164698
        4470, -3.97644267e+03, 0.00000000e+00, 0.00000000e+00, -8.31633661e+00, 0.0000000000, 6309.6889878832, 3.9412985320
        4471, -3.97617957e+03, 0.00000000e+00, 0.00000000e+00, -8.31423328e+00, 0.0000000000, 6369.2999344059, 3.9421855421
        4472, -3.97649433e+03, 0.00000000e+00, 0.00000000e+00, -8.30921931e+00, 0.0000000000, 6338.5274425153, 3.9430626388
        4473, -3.97679813e+03, 0.00000000e+00, 0.00000000e+00, -8.31416704e+00, 0.0000000000, 6265.7693078749, 3.9439466661
        4474, -3.97642671e+03, 0.00000000e+00, 0.00000000e+00, -8.31969696e+00, 0.0000000000, 6323.1369727640, 3.9448304239
        4475, -3.97617384e+03, 0.00000000e+00, 0.00000000e+00, -8.31428939e+00, 0.0000000000, 6387.8766260614, 3.9457094042
        4476, -3.97670001e+03, 0.00000000e+00, 0.00000000e+00, -8.30885791e+00, 0.0000000000, 6308.8318645047, 3.9465916909
        4477, -3.97695915e+03, 0.00000000e+00, 0.00000000e+00, -8.31762041e+00, 0.0000000000, 6230.4222083194, 3.9474702906
        4478, -3.97626675e+03, 0.00000000e+00, 0.00000000e+00, -8.32238325e+00, 0.0000000000, 6331.8041334314, 3.9483507449
        4479, -3.97613517e+03, 0.00000000e+00, 0.00000000e+00, -8.31194577e+00, 0.0000000000, 6387.6005515780, 3.9492292827
        4480, -3.97702062e+03, 0.00000000e+00, 0.00000000e+00, -8.30778869e+00, 0.0000000000, 6235.9161230434, 3.9501060190
        4481, -3.97703671e+03, 0.00000000e+00, 0.00000000e+00, -8.32283203e+00, 0.0000000000, 6176.5104514840, 3.9509859238
        4482, -3.97607800e+03, 0.00000000e+00, 0.00000000e+00, -8.32386586e+00, 0.0000000000, 6350.0603740170, 3.9518606203
        4483, -3.97629575e+03, 0.00000000e+00, 0.00000000e+00, -8.30886889e+00, 0.0000000000, 6362.1648352557, 3.9527347438
        4484, -3.97741787e+03, 0.00000000e+00, 0.00000000e+00, -8.31029605e+00, 0.0000000000, 6146.2178391834, 3.9536124200
        4485, -3.97699166e+03, 0.00000000e+00, 0.00000000e+00, -8.32886374e+00, 0.0000000000, 6162.3970657091, 3.9544935689
        4486, -3.97602717e+03, 0.00000000e+00, 0.00000000e+00, -8.32417629e+00, 0.0000000000, 6376.8151451760, 3.9553680007
        4487, -3.97672896e+03, 0.00000000e+00, 0.00000000e+00, -8.30748602e+00, 0.0000000000, 6308.3586893044, 3.9562427136
        4488, -3.97781098e+03, 0.00000000e+00, 0.00000000e+00, -8.31792057e+00, 0.0000000000, 6070.5230605246, 3.9571237454
        4489, -3.97685003e+03, 0.00000000e+00, 0.00000000e+00, -8.33456880e+00, 0.0000000000, 6188.3340626970, 3.9579973695
        4490, -3.97602076e+03, 0.00000000e+00, 0.00000000e+00, -8.32294210e+00, 0.0000000000, 6381.0528081302, 3.9588746820
        4491, -3.97722287e+03, 0.00000000e+00, 0.00000000e+00, -8.30663665e+00, 0.0000000000, 6212.4890554809, 3.9597513053
        4492, -3.97803306e+03, 0.00000000e+00, 0.00000000e+00, -8.32660904e+00, 0.0000000000, 5983.5673140567, 3.9606324609
        4493, -3.97659518e+03, 0.00000000e+00, 0.00000000e+00, -8.33681101e+00, 0.0000000000, 6207.8054661178, 3.9615061936
        4494, -3.97631126e+03, 0.00000000e+00, 0.00000000e+00, -8.31967441e+00, 0.0000000000, 6325.5701352877, 3.9623848154
        4495, -3.97774061e+03, 0.00000000e+00, 0.00000000e+00, -8.31162120e+00, 0.0000000000, 6080.8329600991, 3.9632638096
        4496, -3.97783138e+03, 0.00000000e+00, 0.00000000e+00, -8.33458920e+00, 0.0000000000, 5969.1137872542, 3.9641431366
        4497, -3.97638898e+03, 0.00000000e+00, 0.00000000e+00, -8.33471124e+00, 0.0000000000, 6227.0773682018, 3.9650155245
        4498, -3.97675635e+03, 0.00000000e+00, 0.00000000e+00, -8.31605612e+00, 0.0000000000, 6228.4774241579, 3.9658885701
        4499, -3.97813960e+03, 0.00000000e+00, 0.00000000e+00, -8.31955708e+00, 0.0000000000, 5966.5979531485, 3.9667608624
        4500, -3.97745915e+03, 0.00000000e+00, 0.00000000e+00, -8.33909240e+00, 0.0000000000, 6005.2008742261, 3.9676387304
        4501, -3.97641241e+03, 0.00000000e+00, 0.00000000e+00, -8.33146120e+00, 0.0000000000, 6225.2356153785, 3.9687027635
        4502, -3.97727005e+03, 0.00000000e+00, 0.00000000e+00, -8.31589324e+00, 0.0000000000, 6116.8044769775, 3.9695844442
        4503, -3.97812226e+03, 0.00000000e+00, 0.00000000e+00, -8.32846292e+00, 0.0000000000, 5901.4214780310, 3.9704695358
        4504, -3.97710441e+03, 0.00000000e+00, 0.00000000e+00, -8.33813726e+00, 0.0000000000, 6039.6585046835, 3.9713548857
        4505, -3.97667346e+03, 0.00000000e+00, 0.00000000e+00, -8.32725275e+00, 0.0000000000, 6148.2547108473, 3.9722383326
        4506, -3.97767132e+03, 0.00000000e+00, 0.00000000e+00, -8.32001991e+00, 0.0000000000, 5996.0789542674, 3.9731143658
        4507, -3.97788295e+03, 0.00000000e+00, 0.00000000e+00, -8.33434684e+00, 0.0000000000, 5897.0457778206, 3.9739927419
        4508, -3.97697080e+03, 0.00000000e+00, 0.00000000e+00, -8.33596031e+00, 0.0000000000, 6054.7475956245, 3.9748791441
        4509, -3.97708117e+03, 0.00000000e+00, 0.00000000e+00, -8.32572646e+00, 0.0000000000, 6072.7698139660, 3.9757542824
        4510, -3.97788195e+03, 0.00000000e+00, 0.00000000e+00, -8.32670256e+00, 0.0000000000, 5931.3420261611, 3.9766345631
        4511, -3.97764552e+03, 0.00000000e+00, 0.00000000e+00, -8.33736482e+00, 0.0000000000, 5942.0164620688, 3.9775113387
        4512, -3.97710499e+03, 0.00000000e+00, 0.00000000e+00, -8.33478655e+00, 0.0000000000, 6059.8749142012, 3.9783890177
        4513, -3.97751648e+03, 0.00000000e+00, 0.00000000e+00, -8.32812334e+00, 0.0000000000, 6024.0058737491, 3.9792633178
        4514, -3.97797249e+03, 0.00000000e+00, 0.00000000e+00, -8.33386531e+00, 0.0000000000, 5932.2873120360, 3.9801480081
        4515, -3.97753867e+03, 0.00000000e+00, 0.00000000e+00, -8.33949078e+00, 0.0000000000, 5995.3667901238, 3.9810286055
        4516, -3.97731920e+03, 0.00000000e+00, 0.00000000e+00, -8.33460733e+00, 0.0000000000, 6057.8166940467, 3.9819070843
        4517, -3.97779389e+03, 0.00000000e+00, 0.00000000e+00, -8.33158575e+00, 0.0000000000, 5990.0807707751, 3.9827872415
        4518, -3.97796771e+03, 0.00000000e+00, 0.00000000e+00, -8.33831854e+00, 0.0000000000, 5948.5498520911, 3.9836662613
        4519, -3.97756186e+03, 0.00000000e+00, 0.00000000e+00, -8.34050893e+00, 0.0000000000, 6022.7846767859, 3.9845403153
        4520, -3.97754547e+03, 0.00000000e+00, 0.00000000e+00, -8.33566050e+00, 0.0000000000, 6047.1347664861, 3.9854224762
        4521, -3.97795704e+03, 0.00000000e+00, 0.00000000e+00, -8.33533624e+00, 0.0000000000, 5980.0005103009, 3.9862938836
        4522, -3.97789385e+03, 0.00000000e+00, 0.00000000e+00, -8.34085577e+00, 0.0000000000, 5975.5372073052, 3.9871702831
        4523, -3.97763874e+03, 0.00000000e+00, 0.00000000e+00, -8.34034159e+00, 0.0000000000, 6036.6024750061, 3.9880518029
        4524, -3.97777789e+03, 0.00000000e+00, 0.00000000e+00, -8.33718812e+00, 0.0000000000, 6029.4597922491, 3.9889383239
        4525, -3.97795837e+03, 0.00000000e+00, 0.00000000e+00, -8.33891836e+00, 0.0000000000, 5985.8376151015, 3.9898241102
        4526, -3.97783028e+03, 0.00000000e+00, 0.00000000e+00, -8.34132429e+00, 0.0000000000, 6004.9461812924, 3.9906998275
        4527, -3.97773543e+03, 0.00000000e+00, 0.00000000e+00, -8.33985945e+00, 0.0000000000, 6031.6185467442, 3.9915789554
        4528, -3.97784608e+03, 0.00000000e+00, 0.00000000e+00, -8.33851519e+00, 0.0000000000, 6011.3086998859, 3.9924495554
        4529, -3.97791393e+03, 0.00000000e+00, 0.00000000e+00, -8.33995887e+00, 0.0000000000, 5992.7307214965, 3.9933225237
        4530, -3.97782149e+03, 0.00000000e+00, 0.00000000e+00, -8.34092632e+00, 0.0000000000, 6008.6887866368, 3.9942010155
        4531, -3.97781316e+03, 0.00000000e+00, 0.00000000e+00, -8.33989431e+00, 0.0000000000, 6019.4064422711, 3.9950788428
        4532, -3.97790287e+03, 0.00000000e+00, 0.00000000e+00, -8.33982240e+00, 0.0000000000, 6005.1195184062, 3.9959564713
        4533, -3.97792071e+03, 0.00000000e+00, 0.00000000e+00, -8.34111135e+00, 0.0000000000, 6004.1252875820, 3.9968311403
        4534, -3.97785766e+03, 0.00000000e+00, 0.00000000e+00, -8.34142392e+00, 0.0000000000, 6018.3980853445, 3.9977016565
        4535, -3.97793730e+03, 0.00000000e+00, 0.00000000e+00, -8.34091040e+00, 0.0000000000, 6021.8642970767, 3.9985784886
        4536, -3.97803226e+03, 0.00000000e+00, 0.00000000e+00, -8.34225527e+00, 0.0000000000, 6014.7481436450, 3.9994568159
        4537, -3.97797538e+03, 0.00000000e+00, 0.00000000e+00, -8.34365601e+00, 0.0000000000, 6029.6671643353, 4.0003380205
        4538, -3.97799996e+03, 0.00000000e+00, 0.00000000e+00, -8.34320689e+00, 0.0000000000, 6045.2453570543, 4.0012183912
        4539, -3.97813410e+03, 0.00000000e+00, 0.00000000e+00, -8.34385823e+00, 0.0000000000, 6038.9970548265, 4.0020970303
        4540, -3.97808250e+03, 0.00000000e+00, 0.00000000e+00, -8.34574199e+00, 0.0000000000, 6046.2469941056, 4.0029738292
        4541, -3.97804216e+03, 0.00000000e+00, 0.00000000e+00, -8.34522797e+00, 0.0000000000, 6067.2640199163, 4.0038626704
        4542, -3.97818809e+03, 0.00000000e+00, 0.00000000e+00, -8.34491355e+00, 0.0000000000, 6060.0872742622, 4.0047501859
        4543, -3.97825235e+03, 0.00000000e+00, 0.00000000e+00, -8.34720497e+00, 0.0000000000, 6055.7015046657, 4.0056330402
        4544, -3.97812491e+03, 0.00000000e+00, 0.00000000e+00, -8.34818678e+00, 0.0000000000, 6081.3163177616, 4.0065141855
        4545, -3.97815704e+03, 0.00000000e+00, 0.00000000e+00, -8.34652696e+00, 0.0000000000, 6092.3246801931, 4.0073919586
        4546, -3.97831924e+03, 0.00000000e+00, 0.00000000e+00, -8.34702180e+00, 0.0000000000, 6069.0849816883, 4.0082735801
        4547, -3.97830787e+03, 0.00000000e+00, 0.00000000e+00, -8.34953723e+00, 0.0000000000, 6074.6196940140, 4.0091544108
        4548, -3.97820141e+03, 0.00000000e+00, 0.00000000e+00, -8.34956194e+00, 0.0000000000, 6102.8322953794, 4.0100432816
        4549, -3.97824706e+03, 0.00000000e+00, 0.00000000e+00, -8.34801536e+00, 0.0000000000, 6103.1100580323, 4.0109223157
        4550, -3.97836443e+03, 0.00000000e+00, 0.00000000e+00, -8.34862701e+00, 0.0000000000, 6081.4147539845, 4.0118115134
        4551, -3.97838918e+03, 0.00000000e+00, 0.00000000e+00, -8.35062388e+00, 0.0000000000, 6088.2705979143, 4.0126953741
        4552, -3.97824188e+03, 0.00000000e+00, 0.00000000e+00, -8.35099753e+00, 0.0000000000, 6110.7067203022, 4.0135711296
        4553, -3.97823357e+03, 0.00000000e+00, 0.00000000e+00, -8.34873875e+00, 0.0000000000, 6114.9140942457, 4.0144533449
        4554, -3.97843761e+03, 0.00000000e+00, 0.00000000e+00, -8.34862274e+00, 0.0000000000, 6083.1928403656, 4.0153345389
        4555, -3.97840815e+03, 0.00000000e+00, 0.00000000e+00, -8.35175092e+00, 0.0000000000, 6081.5680341121, 4.0162187322
        4556, -3.97822245e+03, 0.00000000e+00, 0.00000000e+00, -8.35139960e+00, 0.0000000000, 6116.7131615708, 4.0170970811
        4557, -3.97830180e+03, 0.00000000e+00, 0.00000000e+00, -8.34865117e+00, 0.0000000000, 6111.7671182582, 4.0179794634
        4558, -3.97854230e+03, 0.00000000e+00, 0.00000000e+00, -8.34987701e+00, 0.0000000000, 6073.2108617592, 4.0188613933
        4559, -3.97845065e+03, 0.00000000e+00, 0.00000000e+00, -8.35365710e+00, 0.0000000000, 6086.9402416909, 4.0197427883
        4560, -3.97826863e+03, 0.00000000e+00, 0.00000000e+00, -8.35251233e+00, 0.0000000000, 6129.4725567359, 4.0206258147
        4561, -3.97845101e+03, 0.00000000e+00, 0.00000000e+00, -8.34978073e+00, 0.0000000000, 6113.3369852519, 4.0215083680
        4562, -3.97873708e+03, 0.00000000e+00, 0.00000000e+00, -8.35276567e+00, 0.0000000000, 6075.0063149712, 4.0223850467
        4563, -3.97852185e+03, 0.00000000e+00, 0.00000000e+00, -8.35726928e+00, 0.0000000000, 6108.5015098865, 4.0232650476
        4564, -3.97838377e+03, 0.00000000e+00, 0.00000000e+00, -8.35445011e+00, 0.0000000000, 6159.3881647109, 4.0241432752
        4565, -3.97872782e+03, 0.00000000e+00, 0.00000000e+00, -8.35217270e+00, 0.0000000000, 6119.5347741262, 4.0250258950
        4566, -3.97881881e+03, 0.00000000e+00, 0.00000000e+00, -8.35762073e+00, 0.0000000000, 6087.5284320649, 4.0259065094
        4567, -3.97853517e+03, 0.00000000e+00, 0.00000000e+00, -8.35929149e+00, 0.0000000000, 6148.9282006038, 4.0267842883
        4568, -3.97858852e+03, 0.00000000e+00, 0.00000000e+00, -8.35523266e+00, 0.0000000000, 6167.8816187517, 4.0276634602
        4569, -3.97894534e+03, 0.00000000e+00, 0.00000000e+00, -8.35583929e+00, 0.0000000000, 6110.5064366719, 4.0285409081
        4570, -3.97882219e+03, 0.00000000e+00, 0.00000000e+00, -8.36156023e+00, 0.0000000000, 6117.3383964063, 4.0294303054
        4571, -3.97855088e+03, 0.00000000e+00, 0.00000000e+00, -8.35999944e+00, 0.0000000000, 6182.1459867245, 4.0303133809
        4572, -3.97875877e+03, 0.00000000e+00, 0.00000000e+00, -8.35558010e+00, 0.0000000000, 6159.9682194645, 4.0311973494
        4573, -3.97908605e+03, 0.00000000e+00, 0.00000000e+00, -8.35878766e+00, 0.0000000000, 6097.6028224645, 4.0320814331
        4574, -3.97883215e+03, 0.00000000e+00, 0.00000000e+00, -8.36414779e+00, 0.0000000000, 6133.7373929908, 4.0329599236
        4575, -3.97856329e+03, 0.00000000e+00, 0.00000000e+00, -8.36051263e+00, 0.0000000000, 6194.6001660406, 4.0338427177
        4576, -3.97888691e+03, 0.00000000e+00, 0.00000000e+00, -8.35581251e+00, 0.0000000000, 6142.9661862958, 4.0347256863
        4577, -3.97918979e+03, 0.00000000e+00, 0.00000000e+00, -8.36102311e+00, 0.0000000000, 6076.8428262316, 4.0356037325
        4578, -3.97875467e+03, 0.00000000e+00, 0.00000000e+00, -8.36563091e+00, 0.0000000000, 6135.4508076243, 4.0364832770
        4579, -3.97854749e+03, 0.00000000e+00, 0.00000000e+00, -8.35937925e+00, 0.0000000000, 6187.7494864886, 4.0373604491
        4580, -3.97908501e+03, 0.00000000e+00, 0.00000000e+00, -8.35549726e+00, 0.0000000000, 6099.3149494843, 4.0382364942
        4581, -3.97917598e+03, 0.00000000e+00, 0.00000000e+00, -8.36412276e+00, 0.0000000000, 6045.0384801291, 4.0391212574
        4582, -3.97863773e+03, 0.00000000e+00, 0.00000000e+00, -8.36542129e+00, 0.0000000000, 6141.8537254369, 4.0399970872
        4583, -3.97871942e+03, 0.00000000e+00, 0.00000000e+00, -8.35774711e+00, 0.0000000000, 6156.5625646408, 4.0408761111
        4584, -3.97931008e+03, 0.00000000e+00, 0.00000000e+00, -8.35853318e+00, 0.0000000000, 6048.7287684347, 4.0417579252
        4585, -3.97908871e+03, 0.00000000e+00, 0.00000000e+00, -8.36772207e+00, 0.0000000000, 6057.4936952615, 4.0426362958
        4586, -3.97865789e+03, 0.00000000e+00, 0.00000000e+00, -8.36497631e+00, 0.0000000000, 6160.8989441079, 4.0435193132
        4587, -3.97909336e+03, 0.00000000e+00, 0.00000000e+00, -8.35830115e+00, 0.0000000000, 6122.0703870266, 4.0444031570
        4588, -3.97945285e+03, 0.00000000e+00, 0.00000000e+00, -8.36519316e+00, 0.0000000000, 6028.6928797572, 4.0452871012
        4589, -3.97902164e+03, 0.00000000e+00, 0.00000000e+00, -8.37073552e+00, 0.0000000000, 6105.7183408141, 4.0461665725
        4590, -3.97889081e+03, 0.00000000e+00, 0.00000000e+00, -8.36506849e+00, 0.0000000000, 6168.3734308278, 4.0470498411
        4591, -3.97936138e+03, 0.00000000e+00, 0.00000000e+00, -8.36243742e+00, 0.0000000000, 6088.4063321369, 4.0479316369
        4592, -3.97942818e+03, 0.00000000e+00, 0.00000000e+00, -8.37000185e+00, 0.0000000000, 6051.6326887951, 4.0488098400
        4593, -3.97901684e+03, 0.00000000e+00, 0.00000000e+00, -8.37124102e+00, 0.0000000000, 6136.5474984065, 4.0496882186
        4594, -3.97912565e+03, 0.00000000e+00, 0.00000000e+00, -8.36529170e+00, 0.0000000000, 6150.5710148128, 4.0505687975
        4595, -3.97953873e+03, 0.00000000e+00, 0.00000000e+00, -8.36666875e+00, 0.0000000000, 6066.8899594621, 4.0514417463
        4596, -3.97933946e+03, 0.00000000e+00, 0.00000000e+00, -8.37313215e+00, 0.0000000000, 6082.2988593209, 4.0523284175
        4597, -3.97903450e+03, 0.00000000e+00, 0.00000000e+00, -8.37046870e+00, 0.0000000000, 6155.1476973164, 4.0532093129
        4598, -3.97933559e+03, 0.00000000e+00, 0.00000000e+00, -8.36553068e+00, 0.0000000000, 6117.5147108059, 4.0540877883
        4599, -3.97962835e+03, 0.00000000e+00, 0.00000000e+00, -8.37031897e+00, 0.0000000000, 6048.3513302039, 4.0549681352
        4600, -3.97928120e+03, 0.00000000e+00, 0.00000000e+00, -8.37484272e+00, 0.0000000000, 6101.9359116655, 4.0558499492
        4601, -3.97908746e+03, 0.00000000e+00, 0.00000000e+00, -8.36989721e+00, 0.0000000000, 6152.9960976723, 4.0567571694
        4602, -3.97950274e+03, 0.00000000e+00, 0.00000000e+00, -8.36643448e+00, 0.0000000000, 6083.3265415810, 4.0576297809
        4603, -3.97962819e+03, 0.00000000e+00, 0.00000000e+00, -8.37310382e+00, 0.0000000000, 6035.0155944872, 4.0585034828
        4604, -3.97915206e+03, 0.00000000e+00, 0.00000000e+00, -8.37465974e+00, 0.0000000000, 6109.6153807758, 4.0593738305
        4605, -3.97916510e+03, 0.00000000e+00, 0.00000000e+00, -8.36786787e+00, 0.0000000000, 6127.1512848671, 4.0602426125
        4606, -3.97967926e+03, 0.00000000e+00, 0.00000000e+00, -8.36773744e+00, 0.0000000000, 6032.0750380390, 4.0611192032
        4607, -3.97953947e+03, 0.00000000e+00, 0.00000000e+00, -8.37571114e+00, 0.0000000000, 6030.2637014142, 4.0619971742
        4608, -3.97911747e+03, 0.00000000e+00, 0.00000000e+00, -8.37380388e+00, 0.0000000000, 6119.4905477048, 4.0628689250
        4609, -3.97938638e+03, 0.00000000e+00, 0.00000000e+00, -8.36749057e+00, 0.0000000000, 6092.6749475380, 4.0639921236
        4610, -3.97985213e+03, 0.00000000e+00, 0.00000000e+00, -8.37176335e+00, 0.0000000000, 6004.7467723777, 4.0648708444
        4611, -3.97945102e+03, 0.00000000e+00, 0.00000000e+00, -8.37848864e+00, 0.0000000000, 6052.1950906629, 4.0657469770
        4612, -3.97922451e+03, 0.00000000e+00, 0.00000000e+00, -8.37334873e+00, 0.0000000000, 6127.6387084399, 4.0666215607
        4613, -3.97978857e+03, 0.00000000e+00, 0.00000000e+00, -8.36964849e+00, 0.0000000000, 6055.5450768156, 4.0674961284
        4614, -3.97988087e+03, 0.00000000e+00, 0.00000000e+00, -8.37870588e+00, 0.0000000000, 6004.1702971741, 4.0683758595
        4615, -3.97939812e+03, 0.00000000e+00, 0.00000000e+00, -8.38009048e+00, 0.0000000000, 6105.1861637654, 4.0692530681
        4616, -3.97952602e+03, 0.00000000e+00, 0.00000000e+00, -8.37338738e+00, 0.0000000000, 6120.7775328681, 4.0701310309
        4617, -3.97996243e+03, 0.00000000e+00, 0.00000000e+00, -8.37505384e+00, 0.0000000000, 6027.0320345249, 4.0710083808
        4618, -3.97977088e+03, 0.00000000e+00, 0.00000000e+00, -8.38183894e+00, 0.0000000000, 6045.5617433615, 4.0718864681
        4619, -3.97948793e+03, 0.00000000e+00, 0.00000000e+00, -8.37945026e+00, 0.0000000000, 6121.5971051267, 4.0727662002
        4620, -3.97977583e+03, 0.00000000e+00, 0.00000000e+00, -8.37500850e+00, 0.0000000000, 6088.0199573999, 4.0736449909
        4621, -3.98003145e+03, 0.00000000e+00, 0.00000000e+00, -8.37957635e+00, 0.0000000000, 6026.0717853650, 4.0745288302
        4622, -3.97972616e+03, 0.00000000e+00, 0.00000000e+00, -8.38349247e+00, 0.0000000000, 6076.9909138360, 4.0754108399
        4623, -3.97959901e+03, 0.00000000e+00, 0.00000000e+00, -8.37922488e+00, 0.0000000000, 6120.9872764102, 4.0762928616
        4624, -3.97993451e+03, 0.00000000e+00, 0.00000000e+00, -8.37692819e+00, 0.0000000000, 6061.1341344248, 4.0771719830
        4625, -3.98003816e+03, 0.00000000e+00, 0.00000000e+00, -8.38237501e+00, 0.0000000000, 6029.1654229526, 4.0780533751
        4626, -3.97973512e+03, 0.00000000e+00, 0.00000000e+00, -8.38410352e+00, 0.0000000000, 6089.9630640519, 4.0789315704
        4627, -3.97969993e+03, 0.00000000e+00, 0.00000000e+00, -8.37961363e+00, 0.0000000000, 6109.3846242715, 4.0798075842
        4628, -3.98001002e+03, 0.00000000e+00, 0.00000000e+00, -8.37875734e+00, 0.0000000000, 6046.5489869206, 4.0806838990
        4629, -3.97998763e+03, 0.00000000e+00, 0.00000000e+00, -8.38365253e+00, 0.0000000000, 6034.6388367251, 4.0815644623
        4630, -3.97973966e+03, 0.00000000e+00, 0.00000000e+00, -8.38352293e+00, 0.0000000000, 6089.3009154282, 4.0824414071
        4631, -3.97981208e+03, 0.00000000e+00, 0.00000000e+00, -8.37980702e+00, 0.0000000000, 6087.4840000664, 4.0833253627
        4632, -3.98001560e+03, 0.00000000e+00, 0.00000000e+00, -8.38070311e+00, 0.0000000000, 6035.6205003948, 4.0842034366
        4633, -3.97996006e+03, 0.00000000e+00, 0.00000000e+00, -8.38403203e+00, 0.0000000000, 6045.5914785683, 4.0850800312
        4634, -3.97983419e+03, 0.00000000e+00, 0.00000000e+00, -8.38351274e+00, 0.0000000000, 6082.7775852369, 4.0859521254
        4635, -3.97993332e+03, 0.00000000e+00, 0.00000000e+00, -8.38162231e+00, 0.0000000000, 6075.5086562643, 4.0868227790
        4636, -3.98004395e+03, 0.00000000e+00, 0.00000000e+00, -8.38311329e+00, 0.0000000000, 6049.1201460126, 4.0876941209
        4637, -3.98002465e+03, 0.00000000e+00, 0.00000000e+00, -8.38518019e+00, 0.0000000000, 6065.7568360805, 4.0885808119
        4638, -3.97999589e+03, 0.00000000e+00, 0.00000000e+00, -8.38525365e+00, 0.0000000000, 6088.8954275349, 4.0894586433
        4639, -3.98003648e+03, 0.00000000e+00, 0.00000000e+00, -8.38482188e+00, 0.0000000000, 6089.7194857541, 4.0903371944
        4640, -3.98014371e+03, 0.00000000e+00, 0.00000000e+00, -8.38564422e+00, 0.0000000000, 6083.6681250780, 4.0912171566
        4641, -3.98017132e+03, 0.00000000e+00, 0.00000000e+00, -8.38770897e+00, 0.0000000000, 6092.8906343198, 4.0920942407
