"Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Res_Turb[0]","Linear_Solver_Iterations","CFL_Number","Time(min)"
        4273, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76273803e+01, -1.71921966e+01, -1.75091865e+01, -1.08339226e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 653.7288138494, 3.5194638834
        4274, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76441464e+01, -1.71944835e+01, -1.75064965e+01, -1.08528367e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 640.8951278200, 3.5202713030
        4275, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76519498e+01, -1.72005024e+01, -1.75108872e+01, -1.08472223e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 663.6181209706, 3.5210794824
        4276, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76426799e+01, -1.71995964e+01, -1.75016011e+01, -1.08381550e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 655.0943774588, 3.5218849526
        4277, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76430337e+01, -1.72237474e+01, -1.75133264e+01, -1.08515582e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 641.5589128717, 3.5226915800
        4278, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76390476e+01, -1.71954473e+01, -1.75071729e+01, -1.08345949e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 657.5959406383, 3.5235040737
        4279, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76407724e+01, -1.72024477e+01, -1.75134758e+01, -1.08413489e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 632.4057911627, 3.5243101590
        4280, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76533130e+01, -1.72017763e+01, -1.75184712e+01, -1.08499755e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 640.3229564609, 3.5251173018
        4281, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76466161e+01, -1.72041989e+01, -1.75148329e+01, -1.08373068e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 650.5794542986, 3.5259269075
        4282, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76333288e+01, -1.72000386e+01, -1.75052415e+01, -1.08514153e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 631.8756604338, 3.5267337666
        4283, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76410458e+01, -1.72030604e+01, -1.75113660e+01, -1.08465142e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 648.5125701441, 3.5275408634
        4284, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76424451e+01, -1.72020847e+01, -1.75017115e+01, -1.08491145e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 641.2351521890, 3.5283456256
        4285, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76365541e+01, -1.71999951e+01, -1.75084566e+01, -1.08455271e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 644.3139649249, 3.5291588572
        4286, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76487756e+01, -1.71956760e+01, -1.75146263e+01, -1.08437663e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 639.0136844742, 3.5299684087
        4287, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76480867e+01, -1.72078919e+01, -1.75092278e+01, -1.08340871e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 636.4281659418, 3.5307699130
        4288, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76454041e+01, -1.71961903e+01, -1.75091252e+01, -1.08490473e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 622.4007821357, 3.5315757445
        4289, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76472424e+01, -1.72141805e+01, -1.75024746e+01, -1.08412985e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 639.7913319884, 3.5323768192
        4290, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76403343e+01, -1.72066231e+01, -1.75139772e+01, -1.08415469e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 628.4772290590, 3.5331775054
        4291, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76424514e+01, -1.72111542e+01, -1.75129352e+01, -1.08442585e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 628.7647899635, 3.5339763960
        4292, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76444319e+01, -1.72137140e+01, -1.75170547e+01, -1.08547940e+01, 0.00000000e+00, -17.8624075370, 10.0000000000, 631.9133347353, 3.5347761127
        4293, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76458215e+01, -1.72007757e+01, -1.75116694e+01, -1.08469911e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 644.2966801316, 3.5355768120
        4294, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76493562e+01, -1.72013777e+01, -1.75137130e+01, -1.08556187e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 632.8240531689, 3.5363837919
        4295, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76387915e+01, -1.72003839e+01, -1.75055415e+01, -1.08489176e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 642.9616644771, 3.5371848346
        4296, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76454651e+01, -1.72115414e+01, -1.75145002e+01, -1.08484074e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 633.1170148822, 3.5379894599
        4297, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76437585e+01, -1.71972384e+01, -1.75069091e+01, -1.08420284e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 632.3737023710, 3.5387903609
        4298, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76413798e+01, -1.71911598e+01, -1.75067308e+01, -1.08467988e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 623.1531239134, 3.5395927791
        4299, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76512216e+01, -1.72040209e+01, -1.75033224e+01, -1.08470542e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 628.6531639415, 3.5403962087
        4300, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76517539e+01, -1.72108905e+01, -1.75068707e+01, -1.08461154e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 628.9489732037, 3.5412049552
        4301, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76469605e+01, -1.72099934e+01, -1.75111257e+01, -1.08452778e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 627.5909007372, 3.5420363282
        4302, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76360974e+01, -1.71957735e+01, -1.75081276e+01, -1.08480159e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 626.3816403086, 3.5428417110
        4303, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76412686e+01, -1.72074452e+01, -1.75133906e+01, -1.08457118e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 629.5489510941, 3.5436472872
        4304, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76558556e+01, -1.72059563e+01, -1.75147271e+01, -1.08406780e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 626.2178711613, 3.5444527225
        4305, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76380031e+01, -1.71806603e+01, -1.75046406e+01, -1.08431355e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 619.0013840121, 3.5452665350
        4306, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76406273e+01, -1.71892942e+01, -1.74947041e+01, -1.08350487e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 621.8098928919, 3.5460765320
        4307, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76418039e+01, -1.71973885e+01, -1.75074436e+01, -1.08338158e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 610.3385264231, 3.5468822320
        4308, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76462654e+01, -1.71826228e+01, -1.75120038e+01, -1.08457243e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 608.6083438775, 3.5476983963
        4309, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76456642e+01, -1.72009377e+01, -1.75072696e+01, -1.08373578e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 622.1064134593, 3.5485038770
        4310, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76352600e+01, -1.71964302e+01, -1.75069980e+01, -1.08411707e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 610.2365129680, 3.5493121756
        4311, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76402245e+01, -1.72075799e+01, -1.75082648e+01, -1.08435143e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 614.5377269845, 3.5501238303
        4312, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76262928e+01, -1.72062059e+01, -1.75065781e+01, -1.08479612e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 617.1964779092, 3.5509319245
        4313, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76328280e+01, -1.72046232e+01, -1.75076972e+01, -1.08457965e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 622.2729572309, 3.5517372633
        4314, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76478961e+01, -1.72038346e+01, -1.75056294e+01, -1.08473477e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 619.1790528553, 3.5525416457
        4315, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76464956e+01, -1.72072967e+01, -1.75105862e+01, -1.08403772e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 620.9507927784, 3.5533443540
        4316, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76425841e+01, -1.72001319e+01, -1.75136644e+01, -1.08412818e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 611.0640408191, 3.5541556646
        4317, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76504220e+01, -1.72032572e+01, -1.75032031e+01, -1.08545331e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 612.0831403476, 3.5549585528
        4318, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76379975e+01, -1.71979461e+01, -1.75065174e+01, -1.08551091e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 627.2077930249, 3.5557634257
        4319, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76373791e+01, -1.71870766e+01, -1.75069273e+01, -1.08430588e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 627.8736160482, 3.5565662844
        4320, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76347949e+01, -1.71814337e+01, -1.75024579e+01, -1.08475996e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 610.6915443361, 3.5573741677
        4321, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76470859e+01, -1.71957763e+01, -1.75059732e+01, -1.08502942e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 615.8210798309, 3.5581787945
        4322, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76400408e+01, -1.72017977e+01, -1.75099999e+01, -1.08517979e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 618.8854312233, 3.5589848958
        4323, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76360631e+01, -1.71948033e+01, -1.75154421e+01, -1.08385642e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 620.6019947272, 3.5597866535
        4324, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76379168e+01, -1.72098847e+01, -1.75089982e+01, -1.08460965e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 601.9764005852, 3.5605960617
        4325, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76351887e+01, -1.71905676e+01, -1.75040566e+01, -1.08437718e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 610.3871054219, 3.5614003484
        4326, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76299492e+01, -1.71858147e+01, -1.74974364e+01, -1.08516373e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 607.1285262988, 3.5622003001
        4327, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76471787e+01, -1.71808838e+01, -1.75029154e+01, -1.08429041e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 615.9890767616, 3.5630069885
        4328, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76506514e+01, -1.72050256e+01, -1.75028837e+01, -1.08517957e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 603.7259997726, 3.5638137731
        4329, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76452448e+01, -1.72098202e+01, -1.75100270e+01, -1.08410231e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 613.6957676113, 3.5646187017
        4330, -2.78677669e-02, 4.44143015e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, -2.85708832e-05, 4.44143015e-03, -2.78677669e-02, 0.00000000e+00, -6.27450302e+00, 0.00000000e+00, 0.00000000e+00, -4.17805314e+03, 3.37788263e+06, 0.00000000e+00, -1.76405069e+01, -1.71955313e+01, -1.74997179e+01, -1.08537613e+01, 0.00000000e+00, -17.8624075371, 10.0000000000, 598.6603859460, 3.5654299918
