"Iteration","HeatFlux_Total","HeatFlux_Maximum","Temperature_Total","Res_Heat","Linear_Solver_Iterations","CFL_Number","Time(min)"
        4373, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58041066e+01, 0.0000000000, 108.5692896207, 3.6000016969
        4374, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57888686e+01, 0.0000000000, 107.6042241017, 3.6008115021
        4375, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57810224e+01, 0.0000000000, 103.8942156394, 3.6016199501
        4376, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57888803e+01, 0.0000000000, 102.0340542377, 3.6024246253
        4377, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57984579e+01, 0.0000000000, 103.5217185163, 3.6032857466
        4378, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58010696e+01, 0.0000000000, 105.3643058159, 3.6040956046
        4379, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57869170e+01, 0.0000000000, 105.8724353444, 3.6049054001
        4380, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57897761e+01, 0.0000000000, 102.4779283672, 3.6057085229
        4381, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57646775e+01, 0.0000000000, 103.0190523282, 3.6065127829
        4382, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58055809e+01, 0.0000000000, 100.1000000000, 3.6073178315
        4383, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57948305e+01, 0.0000000000, 107.9336269231, 3.6081240353
        4384, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57777744e+01, 0.0000000000, 105.2946655359, 3.6089278214
        4385, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57714808e+01, 0.0000000000, 101.2395662130, 3.6097357221
        4386, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58094127e+01, 0.0000000000, 100.1000000000, 3.6105409491
        4387, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57982398e+01, 0.0000000000, 107.3444427573, 3.6113504271
        4388, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57852861e+01, 0.0000000000, 104.6180628399, 3.6124312166
        4389, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57887689e+01, 0.0000000000, 101.5437082461, 3.6132693431
        4390, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58049308e+01, 0.0000000000, 102.1972608563, 3.6140782884
        4391, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58071492e+01, 0.0000000000, 105.2855380705, 3.6148842511
        4392, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57883289e+01, 0.0000000000, 105.7166752555, 3.6156890424
        4393, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57894252e+01, 0.0000000000, 101.2332572837, 3.6164913170
        4394, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57897025e+01, 0.0000000000, 101.4378849262, 3.6173013429
        4395, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58023337e+01, 0.0000000000, 101.4897146471, 3.6181047215
        4396, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57935955e+01, 0.0000000000, 103.8788267295, 3.6189132392
        4397, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57822664e+01, 0.0000000000, 101.8096241255, 3.6197219654
        4398, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58184013e+01, 0.0000000000, 100.1000000000, 3.6205334733
        4399, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58090814e+01, 0.0000000000, 106.9897010408, 3.6213460484
        4400, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57689769e+01, 0.0000000000, 104.7181780141, 3.6221552257
        4401, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57901022e+01, 0.0000000000, 100.1000000000, 3.6229824900
        4402, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57903699e+01, 0.0000000000, 104.0720901388, 3.6237886048
        4403, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57908288e+01, 0.0000000000, 104.1234258729, 3.6245946213
        4404, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57946143e+01, 0.0000000000, 104.2114898643, 3.6254003566
        4405, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57761437e+01, 0.0000000000, 104.9406932364, 3.6262092851
        4406, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57781255e+01, 0.0000000000, 100.5711323401, 3.6270159584
        4407, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58126551e+01, 0.0000000000, 100.9389486895, 3.6278324709
        4408, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57959720e+01, 0.0000000000, 107.5678466419, 3.6286445063
        4409, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57543721e+01, 0.0000000000, 103.5140685540, 3.6294488237
        4410, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57951833e+01, 0.0000000000, 100.1000000000, 3.6302522811
        4411, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57790580e+01, 0.0000000000, 107.9153020233, 3.6310669606
        4412, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57830788e+01, 0.0000000000, 103.9818871340, 3.6318742124
        4413, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57982601e+01, 0.0000000000, 104.7548995030, 3.6326771699
        4414, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57938996e+01, 0.0000000000, 107.7257256271, 3.6334832775
        4415, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57864361e+01, 0.0000000000, 106.6495072850, 3.6342911064
        4416, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57800986e+01, 0.0000000000, 104.8323560925, 3.6351000467
        4417, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57976741e+01, 0.0000000000, 103.3136833960, 3.6359039664
        4418, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57917348e+01, 0.0000000000, 106.7132253881, 3.6367097722
        4419, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57882822e+01, 0.0000000000, 105.2637881395, 3.6375176407
        4420, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57680675e+01, 0.0000000000, 104.4302547533, 3.6383235249
        4421, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57877433e+01, 0.0000000000, 100.1000000000, 3.6391310424
        4422, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58100118e+01, 0.0000000000, 103.7945987401, 3.6399350146
        4423, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57803899e+01, 0.0000000000, 108.1407856788, 3.6407440195
        4424, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57730971e+01, 0.0000000000, 101.0107627583, 3.6415510457
        4425, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58031349e+01, 0.0000000000, 100.1000000000, 3.6423573757
        4426, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58026389e+01, 0.0000000000, 105.7948088065, 3.6431593219
        4427, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57810518e+01, 0.0000000000, 105.6740469532, 3.6439744868
        4428, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57899412e+01, 0.0000000000, 100.5497963987, 3.6447764365
        4429, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57895441e+01, 0.0000000000, 102.2098598043, 3.6455924278
        4430, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58028954e+01, 0.0000000000, 102.1164436175, 3.6464003005
        4431, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57841005e+01, 0.0000000000, 104.6590175230, 3.6472060975
        4432, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57868564e+01, 0.0000000000, 100.2263263903, 3.6480118412
        4433, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58115323e+01, 0.0000000000, 100.7364240064, 3.6488268425
        4434, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57948723e+01, 0.0000000000, 105.4210301974, 3.6496364935
        4435, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57778177e+01, 0.0000000000, 101.4535391237, 3.6504382941
        4436, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58130931e+01, 0.0000000000, 100.1000000000, 3.6512438136
        4437, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58004026e+01, 0.0000000000, 106.8204459652, 3.6520498677
        4438, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57732974e+01, 0.0000000000, 103.7442184786, 3.6528519851
        4439, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57986964e+01, 0.0000000000, 100.1000000000, 3.6536579285
        4440, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58050292e+01, 0.0000000000, 104.8946383685, 3.6544672043
        4441, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57743007e+01, 0.0000000000, 106.1254566391, 3.6552683125
        4442, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57878572e+01, 0.0000000000, 100.1000000000, 3.6560741286
        4443, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58008402e+01, 0.0000000000, 102.6311627744, 3.6568834260
        4444, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57875508e+01, 0.0000000000, 105.1152435683, 3.6576849255
        4445, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57845014e+01, 0.0000000000, 101.9474217088, 3.6585002759
        4446, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57879462e+01, 0.0000000000, 101.2341167011, 3.6593135609
        4447, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57935015e+01, 0.0000000000, 101.8785360036, 3.6601285465
        4448, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58087711e+01, 0.0000000000, 102.9264337318, 3.6609350265
        4449, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57916742e+01, 0.0000000000, 105.8626143269, 3.6617452580
        4450, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57651415e+01, 0.0000000000, 101.7760882283, 3.6625912773
        4451, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58096095e+01, 0.0000000000, 100.1000000000, 3.6634367150
        4452, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58041767e+01, 0.0000000000, 108.6446802021, 3.6642411772
        4453, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57528060e+01, 0.0000000000, 107.2940502274, 3.6650622927
        4454, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57900000e+01, 0.0000000000, 100.1000000000, 3.6658741747
        4455, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57833942e+01, 0.0000000000, 107.1986362326, 3.6666833437
        4456, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57810392e+01, 0.0000000000, 105.5804413500, 3.6674881223
        4457, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57969345e+01, 0.0000000000, 105.0094712013, 3.6683013673
        4458, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57976375e+01, 0.0000000000, 108.1296320617, 3.6691036732
        4459, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57662823e+01, 0.0000000000, 108.2697470751, 3.6699521253
        4460, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57909519e+01, 0.0000000000, 100.7283905223, 3.6707591424
        4461, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57947355e+01, 0.0000000000, 105.4114052407, 3.6715667937
        4462, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57789404e+01, 0.0000000000, 106.1486422658, 3.6723735715
        4463, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57915505e+01, 0.0000000000, 102.3574313884, 3.6731804352
        4464, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58026185e+01, 0.0000000000, 104.7628768523, 3.6739989066
        4465, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57763652e+01, 0.0000000000, 106.9207189107, 3.6748066035
        4466, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57856633e+01, 0.0000000000, 100.6487858829, 3.6756127743
        4467, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57948081e+01, 0.0000000000, 102.3875217690, 3.6764203738
        4468, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57923016e+01, 0.0000000000, 104.1268748152, 3.6772269410
        4469, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57895977e+01, 0.0000000000, 103.5276526370, 3.6780468843
        4470, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58003273e+01, 0.0000000000, 102.8850965644, 3.6788603629
        4471, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57950237e+01, 0.0000000000, 104.9388104134, 3.6796689199
        4472, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57815107e+01, 0.0000000000, 103.6651022952, 3.6804795540
        4473, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57873181e+01, 0.0000000000, 100.4892280676, 3.6812936801
        4474, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58180741e+01, 0.0000000000, 101.5699942669, 3.6821042511
        4475, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57997462e+01, 0.0000000000, 107.4905476848, 3.6829101795
        4476, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57683213e+01, 0.0000000000, 103.0486520604, 3.6837151261
        4477, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57904452e+01, 0.0000000000, 100.1000000000, 3.6845229504
        4478, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58016570e+01, 0.0000000000, 104.2637142260, 3.6853290083
        4479, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57803812e+01, 0.0000000000, 106.4394580851, 3.6861350918
        4480, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57796291e+01, 0.0000000000, 101.3507126488, 3.6869402110
        4481, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58140352e+01, 0.0000000000, 101.1753654749, 3.6877488098
        4482, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58089877e+01, 0.0000000000, 107.7952509567, 3.6885582957
        4483, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57531553e+01, 0.0000000000, 106.5496740523, 3.6893695437
        4484, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57934724e+01, 0.0000000000, 100.1000000000, 3.6901959714
        4485, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57970648e+01, 0.0000000000, 107.8171372954, 3.6910022297
        4486, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57754130e+01, 0.0000000000, 108.5329762526, 3.6918086888
        4487, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58054028e+01, 0.0000000000, 103.2547075266, 3.6926188234
        4488, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57723228e+01, 0.0000000000, 109.1193403582, 3.6934278122
        4489, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57761100e+01, 0.0000000000, 101.1164367642, 3.6942338165
        4490, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57906376e+01, 0.0000000000, 101.8243048001, 3.6950476453
        4491, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58029819e+01, 0.0000000000, 104.5859994758, 3.6958497088
        4492, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57792981e+01, 0.0000000000, 106.9914275707, 3.6966628182
        4493, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57936375e+01, 0.0000000000, 101.3130060038, 3.6974803937
        4494, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57825608e+01, 0.0000000000, 104.0247678661, 3.6982916433
        4495, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58038773e+01, 0.0000000000, 101.4051535582, 3.6991106870
        4496, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57891200e+01, 0.0000000000, 105.4661824279, 3.6999175680
        4497, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57885950e+01, 0.0000000000, 101.9426587101, 3.7007282395
        4498, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57965952e+01, 0.0000000000, 101.8194932554, 3.7015371839
        4499, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57997292e+01, 0.0000000000, 103.3311151026, 3.7023427005
        4500, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57795509e+01, 0.0000000000, 103.9293658757, 3.7031478321
        4501, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57959104e+01, 0.0000000000, 100.1000000000, 3.7039841624
        4502, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58005577e+01, 0.0000000000, 103.1624504742, 3.7047876224
        4503, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57979064e+01, 0.0000000000, 104.0493807341, 3.7055914192
        4504, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57839956e+01, 0.0000000000, 103.4161110752, 3.7063976987
        4505, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58018112e+01, 0.0000000000, 100.1560995932, 3.7072013544
        4506, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58022324e+01, 0.0000000000, 103.4974922927, 3.7080049625
        4507, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57944202e+01, 0.0000000000, 103.5778236560, 3.7088122412
        4508, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57885087e+01, 0.0000000000, 101.7313126295, 3.7096163424
        4509, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57978754e+01, 0.0000000000, 100.3559586512, 3.7104205743
        4510, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58005874e+01, 0.0000000000, 102.1025274383, 3.7112289548
        4511, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57910215e+01, 0.0000000000, 102.6138695510, 3.7120376712
        4512, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57832346e+01, 0.0000000000, 100.3783801564, 3.7128432223
        4513, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58028400e+01, 0.0000000000, 100.1000000000, 3.7136508413
        4514, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57852686e+01, 0.0000000000, 103.7811231856, 3.7144565849
        4515, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57936808e+01, 0.0000000000, 100.1000000000, 3.7152748471
        4516, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57940545e+01, 0.0000000000, 101.6632088797, 3.7160770187
        4517, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58024425e+01, 0.0000000000, 101.7332207890, 3.7168808052
        4518, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58037558e+01, 0.0000000000, 103.3173372150, 3.7176867456
        4519, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57826123e+01, 0.0000000000, 103.5675879906, 3.7184877526
        4520, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57930338e+01, 0.0000000000, 100.1000000000, 3.7192977864
        4521, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58072889e+01, 0.0000000000, 102.0401977586, 3.7201017039
        4522, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57738578e+01, 0.0000000000, 104.7551490202, 3.7209053501
        4523, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57949186e+01, 0.0000000000, 100.1000000000, 3.7217089873
        4524, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57901522e+01, 0.0000000000, 104.0597423958, 3.7225152345
        4525, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58001137e+01, 0.0000000000, 102.9239347833, 3.7233196451
        4526, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57857798e+01, 0.0000000000, 104.8299834803, 3.7241217069
        4527, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57935063e+01, 0.0000000000, 101.4265562286, 3.7249270141
        4528, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57843241e+01, 0.0000000000, 102.8804574092, 3.7257305569
        4529, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57972978e+01, 0.0000000000, 100.7281085654, 3.7265363574
        4530, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57898218e+01, 0.0000000000, 103.1643498609, 3.7273411775
        4531, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57970876e+01, 0.0000000000, 101.4036541700, 3.7281443763
        4532, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57926347e+01, 0.0000000000, 102.7699785619, 3.7289494848
        4533, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58062602e+01, 0.0000000000, 101.7216315661, 3.7297506317
        4534, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57913874e+01, 0.0000000000, 104.3070748050, 3.7305522161
        4535, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57753413e+01, 0.0000000000, 100.7954456256, 3.7313614655
        4536, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58007666e+01, 0.0000000000, 100.1000000000, 3.7321706845
        4537, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58043152e+01, 0.0000000000, 104.8997129275, 3.7329755063
        4538, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57739349e+01, 0.0000000000, 105.5876728972, 3.7337768315
        4539, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57965798e+01, 0.0000000000, 100.1000000000, 3.7346037096
        4540, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57982312e+01, 0.0000000000, 104.3638294403, 3.7354099259
        4541, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57924361e+01, 0.0000000000, 104.6817873843, 3.7362181690
        4542, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57897630e+01, 0.0000000000, 103.2942202560, 3.7370202331
        4543, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58016469e+01, 0.0000000000, 102.6603824653, 3.7378280294
        4544, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57806660e+01, 0.0000000000, 104.9325022451, 3.7386325416
        4545, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58115615e+01, 0.0000000000, 100.1000000000, 3.7394335471
        4546, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58004889e+01, 0.0000000000, 105.9620861776, 3.7402339268
        4547, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57797177e+01, 0.0000000000, 103.2946673592, 3.7410405306
        4548, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58012293e+01, 0.0000000000, 100.1000000000, 3.7418420084
        4549, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58089263e+01, 0.0000000000, 104.1461812598, 3.7426454721
        4550, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57729782e+01, 0.0000000000, 105.6333271430, 3.7434539180
        4551, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57906878e+01, 0.0000000000, 100.1000000000, 3.7442602097
        4552, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57957605e+01, 0.0000000000, 103.4193465396, 3.7450663122
        4553, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57957242e+01, 0.0000000000, 104.3902490911, 3.7458755811
        4554, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57864777e+01, 0.0000000000, 104.3815171712, 3.7466853294
        4555, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57969680e+01, 0.0000000000, 102.1826538469, 3.7474889710
        4556, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57971937e+01, 0.0000000000, 104.1764029030, 3.7482967816
        4557, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57850292e+01, 0.0000000000, 104.2197380623, 3.7491051531
        4558, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57840943e+01, 0.0000000000, 101.3410689930, 3.7499101786
        4559, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57958376e+01, 0.0000000000, 101.1231320679, 3.7507167146
        4560, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57990429e+01, 0.0000000000, 103.3344593546, 3.7515232132
        4561, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57857974e+01, 0.0000000000, 103.9463950573, 3.7523290217
        4562, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57864940e+01, 0.0000000000, 100.8239844469, 3.7531340518
        4563, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57994273e+01, 0.0000000000, 100.9534604117, 3.7539443297
        4564, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57788231e+01, 0.0000000000, 103.3874517151, 3.7547505423
        4565, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57789078e+01, 0.0000000000, 100.1000000000, 3.7555544813
        4566, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58008422e+01, 0.0000000000, 100.1156168339, 3.7563611675
        4567, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57998146e+01, 0.0000000000, 104.2435714034, 3.7571634770
        4568, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57778029e+01, 0.0000000000, 103.9972115167, 3.7579655631
        4569, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58027537e+01, 0.0000000000, 100.1000000000, 3.7587687491
        4570, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57871327e+01, 0.0000000000, 104.8080705267, 3.7595737184
        4571, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57880175e+01, 0.0000000000, 101.1052514940, 3.7603778351
        4572, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57830349e+01, 0.0000000000, 101.2701760728, 3.7611873727
        4573, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.58058780e+01, 0.0000000000, 100.1149543052, 3.7619925217
        4574, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57735542e+01, 0.0000000000, 104.4175385755, 3.7627983286
        4575, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57901711e+01, 0.0000000000, 100.1000000000, 3.7636022868
        4576, -3.79313318e+03, 0.00000000e+00, 0.00000000e+00, -1.57903369e+01, 0.0000000000, 103.2113770199, 3.7644031077
